filepath,line_no,symbol,preview
/Users/hiraku/projects/vpm-ariade/tests/test_date_validator.py,51,TestDateValidator.test_parse_date_string,日付文字列解析のテスト
/Users/hiraku/projects/vpm-ariade/tests/test_date_validator.py,69,TestDateValidator.test_format_date,日付フォーマットのテスト
/Users/hiraku/projects/vpm-ariade/tests/test_date_validator.py,88,TestDateValidator.test_validate_and_format,検証とフォーマットの統合テスト
/Users/hiraku/projects/vpm-ariade/tests/test_diff_proposal.py,1,module, Test diff proposal functionality 
/Users/hiraku/projects/vpm-ariade/tests/test_diff_proposal.py,26,TestDiffProposal,Test diff proposal functionality
/Users/hiraku/projects/vpm-ariade/tests/test_diff_proposal.py,29,TestDiffProposal.setup_method,Setup test environment
/Users/hiraku/projects/vpm-ariade/tests/test_diff_proposal.py,37,TestDiffProposal.teardown_method,Cleanup test environment
/Users/hiraku/projects/vpm-ariade/tests/test_diff_proposal.py,45,TestDiffProposal.test_generate_update_candidates,Test basic update candidates generation
/Users/hiraku/projects/vpm-ariade/tests/test_diff_proposal.py,78,TestDiffProposal.test_generate_update_candidates_no_changes,Test update candidates generation when n...
/Users/hiraku/projects/vpm-ariade/tests/test_diff_proposal.py,95,TestDiffProposal.test_generate_update_candidates_partial_changes,Test update candidates generation with p...
/Users/hiraku/projects/vpm-ariade/tests/test_diff_proposal.py,123,TestDiffProposal.test_extract_new_data_from_chat,Test extracting structured data from cha...
/Users/hiraku/projects/vpm-ariade/tests/test_diff_proposal.py,151,TestDiffProposal.test_generate_diff_summary,Test generating human-readable diff summ...
/Users/hiraku/projects/vpm-ariade/tests/test_diff_proposal.py,180,TestDiffProposal.test_validate_update_candidate,Test update candidate validation
/Users/hiraku/projects/vpm-ariade/tests/test_diff_proposal.py,234,TestDiffProposal.test_apply_updates,Test applying updates to project
/Users/hiraku/projects/vpm-ariade/tests/test_diff_proposal.py,268,TestDiffProposal.test_merge_updates,Test merge_updates function directly
/Users/hiraku/projects/vpm-ariade/tests/test_diff_proposal.py,293,TestDiffProposal.test_merge_updates_value_mismatch,Test merge_updates with value mismatches
/Users/hiraku/projects/vpm-ariade/tests/test_diff_proposal.py,323,TestDiffProposal.test_apply_updates_nonexistent_project,Test applying updates to nonexistent pro...
/Users/hiraku/projects/vpm-ariade/tests/test_enhanced_features.py,2,module, Tests for Enhanced AI and UI Features 拡...
/Users/hiraku/projects/vpm-ariade/tests/test_enhanced_features.py,20,TestAIContextManager,AIコンテキスト管理のテスト
/Users/hiraku/projects/vpm-ariade/tests/test_enhanced_features.py,26,TestAIContextManager.test_conversation_id_generation,会話ID生成のテスト
/Users/hiraku/projects/vpm-ariade/tests/test_enhanced_features.py,34,TestAIContextManager.test_token_estimation,トークン数推定のテスト
/Users/hiraku/projects/vpm-ariade/tests/test_enhanced_features.py,42,TestAIContextManager.test_add_conversation,会話追加のテスト
/Users/hiraku/projects/vpm-ariade/tests/test_enhanced_features.py,56,TestAIContextManager.test_relevance_score_calculation,関連性スコア計算のテスト
/Users/hiraku/projects/vpm-ariade/tests/test_enhanced_features.py,80,TestAIQualityManager,AI品質管理のテスト
/Users/hiraku/projects/vpm-ariade/tests/test_enhanced_features.py,86,TestAIQualityManager.test_request_id_generation,リクエストID生成のテスト
/Users/hiraku/projects/vpm-ariade/tests/test_enhanced_features.py,94,TestAIQualityManager.test_error_response_creation,エラー応答作成のテスト
/Users/hiraku/projects/vpm-ariade/tests/test_enhanced_features.py,105,TestAIQualityManager.test_response_quality_evaluation,応答品質評価のテスト
/Users/hiraku/projects/vpm-ariade/tests/test_enhanced_features.py,144,TestAIQualityManager.test_json_validation,JSON検証のテスト
/Users/hiraku/projects/vpm-ariade/tests/test_enhanced_features.py,154,TestAIQualityManager.test_quality_report_generation,品質レポート生成のテスト
/Users/hiraku/projects/vpm-ariade/tests/test_enhanced_features.py,184,TestAIQualityManager.test_recommendations_generation,推奨事項生成のテスト
/Users/hiraku/projects/vpm-ariade/tests/test_enhanced_features.py,207,TestIntegration,統合テスト
/Users/hiraku/projects/vpm-ariade/tests/test_enhanced_features.py,210,TestIntegration.test_context_and_quality_integration,コンテキスト管理と品質管理の統合テスト
/Users/hiraku/projects/vpm-ariade/tests/test_intent_routing.py,1,module, Tests for context-dependent intent rout...
/Users/hiraku/projects/vpm-ariade/tests/test_intent_routing.py,15,TestIntentRouting,Test context-dependent intent routing
/Users/hiraku/projects/vpm-ariade/tests/test_intent_routing.py,18,TestIntentRouting.setup_method,Setup test fixtures
/Users/hiraku/projects/vpm-ariade/tests/test_intent_routing.py,28,TestIntentRouting.test_home_chat_project_creation,Test project creation intent from home c...
/Users/hiraku/projects/vpm-ariade/tests/test_intent_routing.py,72,TestIntentRouting.test_project_chat_context_handling,Test project-related keywords within exi...
/Users/hiraku/projects/vpm-ariade/tests/test_intent_routing.py,115,TestIntentRouting.test_request_context_logging,Test that RequestContext is properly set...
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,2,module, Test ProjectLifecycleManager functional...
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,22,TestProjectLifecycleManager,Test project lifecycle management functi...
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,25,TestProjectLifecycleManager.setup_method,Setup test environment
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,34,TestProjectLifecycleManager.teardown_method,Cleanup test environment
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,42,TestProjectLifecycleManager.test_initial_phase_is_inception,新規プロジェクトはINCEPTIONフェーズで開始
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,50,TestProjectLifecycleManager.test_phase_advancement_with_requirements_met,要件満たした場合のフェーズ進行
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,66,TestProjectLifecycleManager.test_phase_advancement_blocked_by_requirements,要件不足時のフェーズ進行ブロック
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,80,TestProjectLifecycleManager.test_get_phase_progress,フェーズ進捗情報の取得
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,93,TestProjectLifecycleManager.test_phase_requirements_checklist,フェーズ要件チェックリストの取得
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,105,TestProjectLifecycleManager.test_closure_phase_cannot_advance,CLOSUREフェーズからは進行不可
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,118,TestProjectLifecycleManager.test_phase_transition_history_recording,フェーズ遷移履歴の記録
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,136,TestProjectLifecycleManager.test_completion_percentage_calculation,完了率計算の確認
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,161,TestPhaseRequirements,Test phase requirements functionality
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,164,TestPhaseRequirements.test_get_requirements_for_all_phases,全フェーズの要件定義確認
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,175,TestPhaseRequirements.test_inception_phase_requirements,INCEPTIONフェーズの要件確認
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,182,TestPhaseRequirements.test_definition_phase_requirements,DEFINITIONフェーズの要件確認
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,188,TestPhaseRequirements.test_planning_phase_requirements,PLANNINGフェーズの要件確認
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,197,TestLifecycleIntegration,Test lifecycle integration with project ...
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,200,TestLifecycleIntegration.setup_method,Setup test environment
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,207,TestLifecycleIntegration.teardown_method,Cleanup test environment
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,215,TestLifecycleIntegration.test_phase_data_persistence,フェーズ情報の永続化
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,229,TestLifecycleIntegration.test_phase_change_audit_log,フェーズ変更の監査ログ
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,251,TestLifecycleIntegration.test_invalid_phase_advancement,不正なフェーズ進行の処理
/Users/hiraku/projects/vpm-ariade/tests/test_lifecycle_manager.py,267,TestLifecycleIntegration.test_project_not_found_error,存在しないプロジェクトでのエラー処理
/Users/hiraku/projects/vpm-ariade/tests/test_log_guidelines_compliance.py,1,module, Tests for AI Log Output Guidelines v1.0...
/Users/hiraku/projects/vpm-ariade/tests/test_log_guidelines_compliance.py,17,TestLogGuidelinesCompliance,Test compliance with AI Log Output Guide...
/Users/hiraku/projects/vpm-ariade/tests/test_log_guidelines_compliance.py,20,TestLogGuidelinesCompliance.test_json_structure_valid,Test that log entries produce valid JSON
/Users/hiraku/projects/vpm-ariade/tests/test_log_guidelines_compliance.py,42,TestLogGuidelinesCompliance.test_python_none_to_json_null,Test that Python None converts to JSON n...
/Users/hiraku/projects/vpm-ariade/tests/test_log_guidelines_compliance.py,66,TestLogGuidelinesCompliance.test_iso8601_utc_timestamp_format,Test that timestamps follow ISO-8601 UTC...
/Users/hiraku/projects/vpm-ariade/tests/test_log_guidelines_compliance.py,86,TestLogGuidelinesCompliance.test_utf8_encoding_support,Test UTF-8 encoding without BOM
/Users/hiraku/projects/vpm-ariade/tests/test_log_guidelines_compliance.py,120,TestLogGuidelinesCompliance.test_size_limit_awareness,Test awareness of 32KB size limit guidel...
/Users/hiraku/projects/vpm-ariade/tests/test_log_guidelines_compliance.py,144,TestLogGuidelinesCompliance.test_no_sensitive_information,Test that no sensitive information is lo...
/Users/hiraku/projects/vpm-ariade/tests/test_log_guidelines_compliance.py,174,TestLogGuidelinesCompliance.test_comma_separation_completeness,Test that all JSON elements have proper ...
/Users/hiraku/projects/vpm-ariade/tests/test_log_guidelines_compliance.py,201,TestLogGuidelinesCompliance.test_action_intent_consistency,Test action_type and intent consistency ...
/Users/hiraku/projects/vpm-ariade/tests/test_log_guidelines_compliance.py,227,TestLogGuidelinesCompliance.test_log_file_jsonl_format,Test that log files follow JSONL format ...
/Users/hiraku/projects/vpm-ariade/tests/test_log_guidelines_compliance.py,269,TestLogGuidelinesCompliance.test_validation_script_integration,Test integration with validation script
/Users/hiraku/projects/vpm-ariade/tests/test_log_output_guidelines_v1.py,1,module, Test suite for AI Log Output Guidelines...
/Users/hiraku/projects/vpm-ariade/tests/test_log_output_guidelines_v1.py,24,TestLogOutputGuidelinesV1,Test AI Log Output Guidelines v1.0 compl...
/Users/hiraku/projects/vpm-ariade/tests/test_log_output_guidelines_v1.py,27,TestLogOutputGuidelinesV1.test_jsonl_file_format,Test that logs are written in JSONL form...
/Users/hiraku/projects/vpm-ariade/tests/test_log_output_guidelines_v1.py,67,TestLogOutputGuidelinesV1.test_file_rotation_5mb_limit,Test that log files rotate when they exc...
/Users/hiraku/projects/vpm-ariade/tests/test_log_output_guidelines_v1.py,84,TestLogOutputGuidelinesV1.test_duplicate_log_elimination,Test hash-based duplicate log eliminatio...
/Users/hiraku/projects/vpm-ariade/tests/test_log_output_guidelines_v1.py,100,TestLogOutputGuidelinesV1.test_duplicate_log_24h_window,Test that duplicate detection respects 2...
/Users/hiraku/projects/vpm-ariade/tests/test_log_output_guidelines_v1.py,119,TestLogOutputGuidelinesV1.test_token_metrics_validation,Test token metrics validation and anomal...
/Users/hiraku/projects/vpm-ariade/tests/test_log_output_guidelines_v1.py,132,TestLogOutputGuidelinesV1.test_kind_enum_validation_fallback,Test that invalid kind values fallback t...
/Users/hiraku/projects/vpm-ariade/tests/test_log_output_guidelines_v1.py,148,TestLogOutputGuidelinesV1.test_log_file_path_generation,Test log file path generation with YYYYM...
/Users/hiraku/projects/vpm-ariade/tests/test_log_output_guidelines_v1.py,162,TestLogOutputGuidelinesV1.test_dedup_skip_logging,Test that duplicate skips are logged to ...
/Users/hiraku/projects/vpm-ariade/tests/test_log_output_guidelines_v1.py,199,TestLogOutputGuidelinesV1.test_metrics_anomaly_logging,Test that token metrics anomalies are lo...
/Users/hiraku/projects/vpm-ariade/tests/test_log_output_guidelines_v1.py,239,TestLogOutputGuidelinesV1.test_end_to_end_log_call,Integration test for complete log call w...
/Users/hiraku/projects/vpm-ariade/tests/test_log_output_guidelines_v1.py,298,TestLogOutputGuidelinesV1.test_jsonschema_compliance,Test that log entries comply with the JS...
/Users/hiraku/projects/vpm-ariade/tests/test_log_schema.py,1,module, Tests for core.log_schema module 
/Users/hiraku/projects/vpm-ariade/tests/test_log_schema.py,18,TestRequestKind,Test RequestKind enum
/Users/hiraku/projects/vpm-ariade/tests/test_log_schema.py,21,TestRequestKind.test_enum_values,Test that all expected enum values exist
/Users/hiraku/projects/vpm-ariade/tests/test_log_schema.py,28,TestRequestKind.test_enum_membership,Test enum membership checks
/Users/hiraku/projects/vpm-ariade/tests/test_log_schema.py,34,TestLogEntry,Test LogEntry model
/Users/hiraku/projects/vpm-ariade/tests/test_log_schema.py,37,TestLogEntry.test_valid_entry_creation,Test creating a valid LogEntry
/Users/hiraku/projects/vpm-ariade/tests/test_log_schema.py,59,TestLogEntry.test_entry_with_error,Test creating LogEntry with error
/Users/hiraku/projects/vpm-ariade/tests/test_log_schema.py,78,TestLogEntry.test_invalid_agent,Test that invalid agent raises validatio...
/Users/hiraku/projects/vpm-ariade/tests/test_log_schema.py,94,TestLogEntry.test_json_serialization,Test JSON serialization of LogEntry
/Users/hiraku/projects/vpm-ariade/tests/test_log_schema.py,117,TestLogFunctions,Test logging utility functions
/Users/hiraku/projects/vpm-ariade/tests/test_log_schema.py,120,TestLogFunctions.test_log_to_jsonl,Test appending LogEntry to JSONL file
/Users/hiraku/projects/vpm-ariade/tests/test_log_schema.py,170,TestLogFunctions.test_from_jsonl,Test reading LogEntry objects from JSONL...
/Users/hiraku/projects/vpm-ariade/tests/test_log_schema.py,217,TestLogFunctions.test_from_jsonl_with_invalid_lines,Test from_jsonl handles invalid lines gr...
/Users/hiraku/projects/vpm-ariade/tests/test_log_schema.py,264,TestLogFunctions.test_from_jsonl_nonexistent_file,Test from_jsonl returns empty list for n...
/Users/hiraku/projects/vpm-ariade/tests/test_log_schema.py,269,TestLogFunctions.test_log_to_jsonl_creates_directory,Test that log_to_jsonl creates parent di...
/Users/hiraku/projects/vpm-ariade/tests/test_log_schema.py,292,TestLogFunctions.test_get_log_filepath,Test get_log_filepath generates correct ...
/Users/hiraku/projects/vpm-ariade/tests/test_persist_background.py,1,module, Test background persistence in persona ...
/Users/hiraku/projects/vpm-ariade/tests/test_persist_background.py,20,TestBackgroundPersistence,Test background information persistence
/Users/hiraku/projects/vpm-ariade/tests/test_persist_background.py,23,TestBackgroundPersistence.setup_method,Setup test environment
/Users/hiraku/projects/vpm-ariade/tests/test_persist_background.py,27,TestBackgroundPersistence.teardown_method,Cleanup test environment
/Users/hiraku/projects/vpm-ariade/tests/test_persist_background.py,33,TestBackgroundPersistence.test_persona_prompt_with_background,Test persona prompt includes background ...
/Users/hiraku/projects/vpm-ariade/tests/test_persist_background.py,54,TestBackgroundPersistence.test_persona_prompt_without_background,Test persona prompt when no background i...
/Users/hiraku/projects/vpm-ariade/tests/test_persist_background.py,73,TestBackgroundPersistence.test_persona_prompt_invalid_file,Test persona prompt with invalid file pa...
/Users/hiraku/projects/vpm-ariade/tests/test_persist_background.py,82,TestBackgroundPersistence.test_system_prompt_with_background,Test system prompt with background injec...
/Users/hiraku/projects/vpm-ariade/tests/test_persist_background.py,93,TestBackgroundPersistence.test_system_prompt_without_background,Test system prompt without background
/Users/hiraku/projects/vpm-ariade/tests/test_persist_background.py,101,TestBackgroundPersistence.test_background_format_preservation,Test that background information format ...
/Users/hiraku/projects/vpm-ariade/tests/test_persist_background.py,102,background_with_formatting,         # 重要な背景情報                  このプロ...
/Users/hiraku/projects/vpm-ariade/tests/test_persist_background.py,122,TestBackgroundPersistence.test_background_in_charter_persistence,Test that background persists in saved c...
/Users/hiraku/projects/vpm-ariade/tests/test_persist_background.py,145,TestBackgroundPersistence.test_empty_background_handling,Test handling of empty background string...
/Users/hiraku/projects/vpm-ariade/tests/test_persist_background.py,158,TestBackgroundPersistence.test_large_background_handling,Test handling of large background inform...
/Users/hiraku/projects/vpm-ariade/tests/test_planning_core.py,1,module, Tests for planning_core.py 
/Users/hiraku/projects/vpm-ariade/tests/test_planning_core.py,20,TestPlanningCore.setUp,Set up test data
/Users/hiraku/projects/vpm-ariade/tests/test_planning_core.py,43,TestPlanningCore.test_generate_wbs_basic,Test basic WBS generation
/Users/hiraku/projects/vpm-ariade/tests/test_planning_core.py,72,TestPlanningCore.test_setup_tasks_generated,Test that setup tasks are generated
/Users/hiraku/projects/vpm-ariade/tests/test_planning_core.py,83,TestPlanningCore.test_goal_specific_tasks,Test that tasks are generated for each g...
/Users/hiraku/projects/vpm-ariade/tests/test_planning_core.py,101,TestPlanningCore.test_dependencies_logical,Test that task dependencies make logical...
/Users/hiraku/projects/vpm-ariade/tests/test_planning_core.py,114,TestPlanningCore.test_date_progression,Test that task dates progress logically
/Users/hiraku/projects/vpm-ariade/tests/test_planning_core.py,136,TestPlanningCore.test_empty_input,Test handling of empty input
/Users/hiraku/projects/vpm-ariade/tests/test_planning_core.py,144,TestPlanningCore.test_minimal_input,Test handling of minimal input
/Users/hiraku/projects/vpm-ariade/tests/test_planning_core.py,162,TestPlanningCore.test_warning_tasks_prioritized,Test that warning tasks are scheduled ea...
/Users/hiraku/projects/vpm-ariade/tests/test_planning_core.py,182,TestPlanningCore.test_task_descriptions_meaningful,Test that task descriptions are meaningf...
/Users/hiraku/projects/vpm-ariade/tests/test_project_context.py,1,module, Test project context functionality 
/Users/hiraku/projects/vpm-ariade/tests/test_project_context.py,25,TestProjectContext,Test project context functionality
/Users/hiraku/projects/vpm-ariade/tests/test_project_context.py,28,TestProjectContext.setup_method,Setup test environment
/Users/hiraku/projects/vpm-ariade/tests/test_project_context.py,39,TestProjectContext.teardown_method,Cleanup test environment
/Users/hiraku/projects/vpm-ariade/tests/test_project_context.py,49,TestProjectContext.test_selector_sets_project_id,Test that project selector functionality...
/Users/hiraku/projects/vpm-ariade/tests/test_project_context.py,71,TestProjectContext.test_get_project_prompt_structure,Test that get_project_prompt returns pro...
/Users/hiraku/projects/vpm-ariade/tests/test_project_context.py,104,TestProjectContext.test_get_project_prompt_no_tasks,Test project prompt generation for proje...
/Users/hiraku/projects/vpm-ariade/tests/test_project_context.py,120,TestProjectContext.test_get_project_prompt_nonexistent_project,Test project prompt generation for nonex...
/Users/hiraku/projects/vpm-ariade/tests/test_project_context.py,127,TestProjectContext.test_get_project_prompt_with_additional_fields,Test project prompt includes additional ...
/Users/hiraku/projects/vpm-ariade/tests/test_project_context.py,152,TestProjectContext.test_logging_file_created,Test that project-specific logging creat...
/Users/hiraku/projects/vpm-ariade/tests/test_project_context.py,202,TestProjectContext.test_project_summary_truncation,Test that long project overviews are tru...
/Users/hiraku/projects/vpm-ariade/tests/test_project_context.py,215,TestProjectContext.test_get_available_project_ids_empty,Test get_available_project_ids with no p...
/Users/hiraku/projects/vpm-ariade/tests/test_project_context.py,220,TestProjectContext.test_get_project_summary_nonexistent,Test get_project_summary for nonexistent...
/Users/hiraku/projects/vpm-ariade/tests/test_project_context.py,225,TestProjectContext.test_project_prompt_task_limit,Test that project prompt shows only top ...
/Users/hiraku/projects/vpm-ariade/tests/test_project_creation.py,1,module, Test project creation functionality 
/Users/hiraku/projects/vpm-ariade/tests/test_project_creation.py,21,TestProjectCreation,Test project creation functionality
/Users/hiraku/projects/vpm-ariade/tests/test_project_creation.py,24,TestProjectCreation.setup_method,Setup test environment
/Users/hiraku/projects/vpm-ariade/tests/test_project_creation.py,32,TestProjectCreation.teardown_method,Cleanup test environment
/Users/hiraku/projects/vpm-ariade/tests/test_project_creation.py,40,TestProjectCreation.test_create_project_basic,Test basic project creation
/Users/hiraku/projects/vpm-ariade/tests/test_project_creation.py,59,TestProjectCreation.test_create_project_idempotency,Test that creating the same project twic...
/Users/hiraku/projects/vpm-ariade/tests/test_project_creation.py,78,TestProjectCreation.test_project_to_dict,Test project serialization
/Users/hiraku/projects/vpm-ariade/tests/test_project_creation.py,99,TestProjectCreation.test_project_file_creation,Test that project files are created corr...
/Users/hiraku/projects/vpm-ariade/tests/test_project_creation.py,120,TestProjectCreation.test_undefined_field_handling,Test handling of undefined fields
/Users/hiraku/projects/vpm-ariade/tests/test_project_creation.py,128,TestProjectCreation.test_compare_snapshots_ignore_undefined,Test that snapshot comparison ignores __...
/Users/hiraku/projects/vpm-ariade/tests/test_project_creation.py,150,TestProjectCreation.test_check_project_changes,Test project change checking functionali...
/Users/hiraku/projects/vpm-ariade/tests/test_project_creation.py,166,TestProjectCreation.test_check_nonexistent_project,Test checking changes for nonexistent pr...
/Users/hiraku/projects/vpm-ariade/tests/test_project_creation.py,173,TestProjectCreation.test_project_with_empty_fields,Test project creation with empty optiona...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_budget.py,1,module, Tests for core.prompt_builder token bud...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_budget.py,12,TestPromptBuilderBudget,Test PromptBuilder token budget manageme...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_budget.py,15,TestPromptBuilderBudget.test_max_prompt_tokens_constant,Test that MAX_PROMPT_TOKENS is properly ...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_budget.py,19,TestPromptBuilderBudget.test_token_estimation_basic,Test basic token estimation functionalit...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_budget.py,34,TestPromptBuilderBudget.test_conversation_truncation_under_limit,Test that conversation under token limit...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_budget.py,47,TestPromptBuilderBudget.test_conversation_truncation_over_limit,Test that conversation over token limit ...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_budget.py,68,TestPromptBuilderBudget.test_conversation_truncation_empty_input,Test conversation truncation with empty ...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_budget.py,75,TestPromptBuilderBudget.test_conversation_truncation_single_line,Test conversation truncation with single...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_budget.py,88,TestPromptBuilderBudget.test_unified_prompt_token_management_under_limit,Test unified prompt building when under ...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_budget.py,108,TestPromptBuilderBudget.test_unified_prompt_token_management_over_limit,Test unified prompt building when over t...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_budget.py,127,TestPromptBuilderBudget.test_token_budget_warning_threshold,Test that token budget warning is proper...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_budget.py,135,TestPromptBuilderBudget.test_realistic_prompt_size_scenarios,Test with realistic prompt size scenario...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_budget.py,179,TestPromptBuilderBudget.test_token_estimation_edge_cases,Test token estimation with edge cases
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_json.py,1,module, Tests for core.prompt_builder JSON func...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_json.py,14,TestPromptBuilder,Test PromptBuilder class
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_json.py,17,TestPromptBuilder.test_initialization,Test PromptBuilder initialization
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_json.py,23,TestPromptBuilder.test_factory_function,Test create_prompt_builder factory funct...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_json.py,28,TestPromptBuilder.test_estimate_tokens,Test token estimation
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_json.py,44,TestPromptBuilder.test_truncate_conversation_summary,Test conversation summary truncation
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_json.py,63,TestPromptBuilder.test_load_prompt_rules_success,Test successful loading of prompt rules
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_json.py,76,TestPromptBuilder.test_load_prompt_rules_file_not_found,Test handling of missing prompt rules fi...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_json.py,86,TestPromptBuilder.test_build_system_prompt,Test system prompt building
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_json.py,98,TestPromptBuilder.test_build_unified_prompt,Test unified prompt building
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_json.py,124,TestPromptBuilder.test_build_unified_prompt_token_limit,Test prompt building with token limit en...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_json.py,150,TestPromptBuilder.test_safe_json_response_valid,Test safe JSON response generation with ...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_json.py,173,TestPromptBuilder.test_safe_json_response_invalid,Test safe JSON response generation with ...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_json.py,193,TestPromptBuilder.test_summarize_project_context,Test project context summarization
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_builder_json.py,221,TestPromptBuilder.test_summarize_conversation_history,Test conversation history summarization
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,1,inline, Tests for linter.prompt_linter JSON val...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,23,inline,Test prompt linter JSON validation funct...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,26,inline,Create a mock log entry for testing
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,53,inline,Test JSON extraction from markdown code ...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,54,response_text,"Here is the response:  ```json {   ""inte..."
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,54,inline,"Here is the response:  ```json {   ""inte..."
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,74,inline,Test JSON extraction from plain text
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,75,response_text," {   ""intent"": ""conversation"",   ""action..."
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,75,inline," {   ""intent"": ""conversation"",   ""action..."
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,91,inline,Test JSON extraction from mixed content
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,92,response_text,"Some text before JSON  {   ""intent"": ""cl..."
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,92,inline,"Some text before JSON  {   ""intent"": ""cl..."
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,109,inline,Test JSON extraction with invalid JSON
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,110,response_text,"This is not valid JSON:  {   ""intent"": ""..."
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,110,inline,"This is not valid JSON:  {   ""intent"": ""..."
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,121,inline,Test JSON extraction with no JSON conten...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,128,inline,Test JSON extraction with empty response
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,136,inline,Test validation of valid JSON structure
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,151,inline,Test validation with missing required fi...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,163,inline,Test validation with invalid intent
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,179,inline,Test validation with invalid action_type
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,195,inline,Test validation with invalid confidence ...
/Users/hiraku/projects/vpm-ariade/tests/test_prompt_linter_json.py,218,inline,Test validation with invalid array field...
